0.01	11385.54263	186	11385.51783	161	11386	462	11385.52082	7153	11402.78804	800
0.02	11385.55144	192	11385.51821	174	11387	198	11385.52087	7358	11412.46249	800
0.03	11385.56121	196	11385.51857	174	11387	333	11385.52397	7447	11413.04825	800
0.04	11385.56388	210	11385.51912	194	11387	596	11385.52412	7901	11424.27671	800
0.05	11385.56603	211	11385.52032	203	11387	322	11385.52478	6971	11426.7536	800
0.06	11385.56971	216	11385.52119	212	11387	361	11385.52517	6981	11430.18844	800
0.07	11385.57654	224	11385.52242	215	11388	414	11385.5259	7840	11434.17045	800
0.08	11385.58704	227	11385.52302	217	11388	558	11385.52625	8044	11435.56578	800
0.09	11385.58981	232	11385.52357	218	11389	331	11385.52695	6648	11442.92656	800
0.1	11385.5902	241	11385.52378	223	11390	285	11385.52931	6704	11443.08826	800
0.11	11385.60136	249	11385.52543	223	11393	620	11385.5335	7215	11444.26511	800
0.12	11385.60293	256	11385.52549	227	11540	687	11385.53387	6781	11445.69027	800
0.13	11385.60335	260	11385.52571	227	11551	541	11385.53529	6621	11447.39008	800
0.14	11385.60732	260	11385.5264	230	11578	583	11385.53621	6197	11450.27791	800
0.15	11385.60854	260	11385.52655	230	11579	595	11385.53649	7344	11451.16204	800
0.16	11385.60965	261	11385.52693	231	11580	352	11385.53651	7086	11454.09247	800
0.17	11385.61259	261	11385.52737	232	11580	469	11385.53737	6255	11454.4404	800
0.18	11385.6143	261	11385.52822	233	11584	550	11385.53802	6612	11458.33087	800
0.19	11385.61483	261	11385.5284	234	11587	382	11385.53866	7168	11461.53193	800
0.2	11385.61518	261	11385.52869	237	11591	301	11385.54104	6246	11463.42924	800
0.21	11385.61522	262	11385.52944	237	11780	435	11385.54112	6848	11465.31225	800
0.22	11385.6174	262	11385.52958	237	12103	362	11385.54167	6430	11465.7758	800
0.23	11385.61824	263	11385.52966	241	12464	250	11385.54314	6666	11466.16296	800
0.24	11385.62145	264	11385.52972	241	12464	464	11385.54711	7465	11468.7056	800
0.25	11385.62377	265	11385.52984	241	12464	533	11385.54732	6881	11471.21552	800
0.26	11385.62498	265	11385.53004	242	12464	534	11385.54793	6554	11472.32902	800
0.27	11385.62545	268	11385.53062	243	12464	511	11385.55066	7110	11472.39304	800
0.28	11385.62777	268	11385.53072	245	12464	233	11385.55674	6245	11474.05302	800
0.29	11385.62863	275	11385.53086	245	12464	575	11385.55759	7149	11474.91649	800
0.3	11385.62903	276	11385.53117	248	12464	350	11385.56415	6692	11478.823	800
0.31	11385.62927	277	11385.53119	248	12464	252	11385.57745	5989	11480.73275	800
