0.001	556.0999424	257	557.6504558	171	581.5	126	587.4273241	2800	636.594336	2500
0.002	556.1530314	289	587.1559482	201	586.5	128	591.6932243	2824	644.5300607	2500
0.003	556.2402569	296	587.1572595	201	590	129	593.9315007	10275	645.096698	2500
0.004	558.1217378	304	587.1608819	208	593	157	594.1273438	11029	647.4738894	2500
0.005	558.2109213	308	587.1938407	222	596.5	184	594.9146831	11441	648.8438309	2500
0.006	558.8419933	322	587.4078234	222	614	185	595.0046847	11453	652.770152	2500
0.007	560.05779	323	588.5890642	224	614.5	187	595.3364363	11485	654.447565	2500
0.008	560.0846004	324	590.2042563	224	615	188	595.6466398	11535	656.1984274	2500
0.009	560.5449958	328	590.2054252	227	616	189	596.7062667	11539	658.7154454	2500
0.01	560.5455385	354	590.9389755	228	622	189	596.8933547	11747	659.763494	2500
0.011	560.9313309	360	591.5340008	230	622.5	189	597.0199016	11765	660.8699461	2500
0.012	561.2359224	401	591.6270354	230	624	189	597.0209277	11769	660.9107016	2500
0.013	561.6381363	411	593.4527308	231	629	192	597.0528	11795	661.9448417	2500
0.014	562.5160942	416	593.8244749	232	633	192	597.0618016	11843	662.4833822	2500
0.015	563.0231234	429	594.0861824	234	633	195	597.0999184	11854	662.6556649	2500
0.016	563.5926104	449	594.7777836	235	637.5	195	597.1073123	11868	664.3084993	2500
0.017	563.8209602	451	594.9646784	236	640.5	195	597.1417634	11876	664.4725886	2500
0.018	564.474889	458	597.0143256	236	644	217	597.172059	11885	664.5688964	2500
0.019	564.4756489	469	597.2525095	240	645	217	597.2494837	11885	665.0127779	2500
0.02	564.6008337	498	597.3625077	242	646.5	217	597.2595548	11895	665.3657563	2500
0.021	564.8177513	507	598.2635848	246	646.5	219	597.4355252	12134	665.5541191	2500
0.022	565.0492024	550	598.2642049	247	647.5	219	597.518211	12151	665.6837707	2500
0.023	566.5327206	555	598.2667537	248	649.5	221	598.0518992	12162	666.2338155	2500
0.024	567.1889003	558	598.296284	248	650	222	598.2035107	12170	666.2536135	2500
0.025	568.1446366	593	598.3778313	248	650	223	598.2942073	12213	666.5330458	2500
