0.001	109592.677	337	111606.776	203	115970	153	109466.9206	2697	116766.2745	2500
0.002	110297.7135	341	111968.3603	210	127510	154	109547.7463	2732	119683.5742	2500
0.003	110313.2493	347	112111.4726	215	132210	154	109636.1942	6391	123134.3091	2500
0.004	110321.9049	356	112568.7634	215	132665	158	109712.7408	8429	125585.6079	2500
0.005	110490.3842	363	112572.4246	220	136865	161	110132.2507	10351	128823.4618	2500
0.006	110741.1019	364	112979.9555	222	137490	163	110457.9557	12104	130055.1325	2500
0.007	110880.4513	368	113306.1452	228	138610	184	110560.4961	12484	131240.3468	2500
0.008	110890.4545	380	113357.8516	228	138810	185	110843.6433	12691	132423.5572	2500
0.009	111145.0194	391	113384.87	231	139550	186	110946.6461	12877	134801.2269	2500
0.01	111177.5707	401	113460.8446	231	140915	187	111188.934	13247	135571.2489	2500
0.011	111206.1914	411	113711.3846	231	140965	190	111361.6207	13495	136086.2195	2500
0.012	111372.0331	411	113743.9769	234	140980	190	111983.2312	13527	137138.3049	2500
0.013	111400.3432	417	113770.082	236	141190	191	111983.277	13631	138355.2914	2500
0.014	111480.7013	419	113863.8057	237	141275	191	111992.1638	13645	138920.0078	2500
0.015	111496.6528	419	114036.3611	245	141285	191	112040.8602	13662	140375.7384	2500
0.016	111516.1909	422	114067.716	247	141395	192	112080.9184	13998	140816.6552	2500
0.017	111552.8042	422	114125.0109	248	141635	192	112102.397	14019	141595.8354	2500
0.018	111619.5742	424	114194.3713	248	141740	193	112119.3578	14029	141719.0761	2500
0.019	111663.9278	425	114197.5618	249	141815	194	112126.7493	14153	141889.8432	2500
0.02	111851.7669	432	114383.9208	250	141895	195	112130.6611	14263	141948.2501	2500
0.021	111924.8627	435	114534.0998	252	141915	195	112140.9686	14315	142342.5954	2500
0.022	112059.0453	442	114578.4966	254	141955	196	112152.6392	14347	142446.0788	2500
0.023	112118.5166	444	114623.322	254	141980	196	112156.7396	14476	142526.4755	2500
0.024	112128.7548	446	114636.6915	254	141980	217	112158.5877	14499	142643.5865	2500
0.025	112227.6875	447	114665.3746	254	142030	218	112159.0489	14552	142663.8846	2500
0.026	112302.4316	461	114752.7414	257	142100	219	112183.2467	14678	142758.7606	2500
0.027	112347.1185	467	114769.6192	258	142680	219	112184.3635	14694	142968.8241	2500
0.028	112445.4276	469	114782.1319	262	142815	219	112184.889	14729	143101.5134	2500
0.029	112474.7268	471	114786.6738	263	142885	220	112185.5964	14927	143391.2591	2500
0.03	112489.3165	476	114926.2469	263	143045	221	112185.6789	14961	143571.6874	2500
0.031	112541.6365	480	114991.6143	266	143320	221	112186.332	14973	143579.2004	2500
0.032	112560.0591	482	115001.9996	268	143490	221	112187.3119	14974	143617.5733	2500
0.033	112564.4307	483	115023.2968	271	143735	222	112189.3203	15018	143640.9694	2500
0.034	112582.4287	487	115032.2312	271	144630	222	112189.747	15078	143763.103	2500
0.035	112584.2925	488	115083.4346	272	144865	223	112190.0206	15110	143792.3264	2500
0.036	112709.1549	493	115116.4455	273	145115	223	112191.1797	15213	144022.7829	2500
0.037	112782.9601	511	115142.988	274	145205	223	112191.6218	15234	144156.1556	2500
0.038	112873.4438	515	115283.5454	276	145410	223	112192.6096	15238	144230.455	2500
0.039	112887.8892	517	115303.0947	277	145490	224	112195.4118	15251	144347.3281	2500
0.04	112895.6614	519	115335.3264	277	145580	224	112195.7365	15295	144441.956	2500
0.041	112923.743	521	115418.6097	278	146110	224	112197.4735	15399	144501.9674	2500
0.042	112939.081	522	115475.1581	282	146120	225	112199.182	15444	144624.9904	2500
0.043	113032.295	522	115568.4512	282	146190	225	112200.9566	15466	144640.8535	2500
0.044	113050.2275	531	115571.8821	282	146200	230	112202.7929	15470	144733.1083	2500
0.045	113066.3559	542	115861.6589	284	146235	244	112203.5149	15471	144803.242	2500
