0.0001	588861.9082	108	588861.8664	133	588860	62	588861.9212	991	588862.9148	800
0.0002	588861.9194	109	588861.8664	147	588860	62	588861.9326	1132	588864.2306	800
0.0003	588861.9276	123	588861.8664	152	588860	63	588861.944	1990	588866.534	800
0.0004	588861.9292	128	588861.8664	155	588860	63	588861.9484	2235	588867.0386	800
0.0005	588861.944	133	588861.8664	156	588860	63	588861.9528	2385	588867.8588	800
0.0006	588861.9506	138	588861.8664	158	588860	63	588861.9564	2532	588869.8984	800
0.0007	588861.963	138	588861.8664	160	588860	64	588861.9596	2540	588869.901	800
0.0008	588861.9654	138	588861.8664	164	588860	65	588861.9608	2728	588870.0294	800
0.0009	588861.9794	139	588861.8664	164	588860	73	588861.9636	2968	588871.141	800
0.001	588861.9798	139	588861.8664	165	588860	73	588861.9684	3003	588871.2762	800
0.0011	588862.0064	140	588861.8664	166	588860	73	588861.975	3032	588872.2642	800
0.0012	588862.0132	140	588861.8664	166	588860	73	588861.9752	3063	588873.2632	800
0.0013	588862.0184	143	588861.8664	167	588860	73	588861.9792	3120	588875.2648	800
0.0014	588862.0226	144	588861.8664	167	588860	73	588861.9824	3130	588875.3404	800
0.0015	588862.0244	144	588861.8664	167	588860	73	588861.9824	3133	588875.4216	800
0.0016	588862.0296	146	588861.8664	167	588860	73	588861.9836	3135	588877.5838	800
0.0017	588862.03	147	588861.8664	167	588860	73	588861.9836	3136	588878.0972	800
0.0018	588862.0332	148	588861.8664	168	588860	73	588861.9858	3147	588878.6306	800
0.0019	588862.0742	150	588861.8664	169	588860	73	588861.9882	3147	588878.825	800
0.002	588862.0856	151	588861.8664	169	588860	73	588861.9884	3155	588879.3506	800
0.0021	588862.104	152	588861.8664	169	588860	73	588861.9896	3181	588880.8946	800
0.0022	588862.1154	152	588861.8664	170	588860	73	588861.993	3191	588881.0336	800
0.0023	588862.117	153	588861.8664	170	588860	73	588861.9944	3196	588881.9558	800
0.0024	588862.1228	154	588861.8664	170	588860	73	588861.9946	3198	588881.9992	800
0.0025	588862.1236	154	588861.8664	171	588860	73	588861.9948	3207	588882.3838	800
0.0026	588862.1352	155	588861.8664	171	588860	73	588861.9962	3212	588883.3352	800
0.0027	588862.1382	155	588861.8664	172	588860	73	588861.999	3215	588883.9012	800
0.0028	588862.1398	156	588861.8664	172	588870	74	588862.0002	3216	588883.9944	800
0.0029	588862.193	156	588861.8664	172	588870	74	588862.0016	3216	588884.204	800
0.003	588862.1964	157	588861.8664	173	588870	74	588862.002	3218	588884.384	800
0.0031	588862.2044	160	588861.8664	173	588870	74	588862.0052	3228	588884.4564	800
0.0032	588862.217	161	588861.8664	173	588870	74	588862.006	3231	588884.6654	800
0.0033	588862.2308	161	588861.8664	174	588870	74	588862.0076	3238	588884.7684	800
0.0034	588862.2586	161	588861.8664	174	588870	74	588862.0082	3241	588885.0964	800
0.0035	588862.2828	163	588861.8664	174	588870	74	588862.0094	3242	588885.4568	800
0.0036	588862.2932	163	588861.8664	175	588870	74	588862.0102	3244	588886.4382	800
0.0037	588862.3062	164	588861.8664	175	588870	74	588862.0108	3246	588886.6722	800
0.0038	588862.3122	165	588861.8664	176	588870	74	588862.0118	3248	588887.5202	800
0.0039	588862.3156	166	588861.8664	176	588870	74	588862.0136	3249	588888.9216	800
0.004	588862.3164	166	588861.8664	177	588870	74	588862.0154	3249	588889.1774	800
0.0041	588862.3654	166	588861.8664	178	588870	74	588862.018	3251	588889.272	800
0.0042	588862.3708	167	588861.8664	178	588870	74	588862.0206	3252	588889.8392	800
0.0043	588862.3732	167	588861.8664	178	588870	74	588862.0222	3253	588889.9874	800
0.0044	588862.3788	168	588861.8664	179	588870	74	588862.0224	3255	588890.1286	800
0.0045	588862.3796	168	588861.8664	179	588870	74	588862.0224	3255	588890.5116	800
0.0046	588862.3876	168	588861.8664	180	588870	74	588862.0224	3255	588891.8868	800
0.0047	588862.401	169	588861.8664	180	588870	74	588862.0228	3256	588892.116	800
0.0048	588862.405	169	588861.8664	180	588870	74	588862.0228	3256	588892.2124	800
0.0049	588862.4086	171	588861.8664	180	588870	74	588862.0242	3257	588892.8634	800
0.005	588862.4114	171	588861.8664	180	588870	74	588862.026	3258	588893.0988	800
0.0051	588862.4176	171	588861.8664	180	588870	74	588862.0274	3262	588893.1384	800
0.0052	588862.4326	172	588861.8664	180	588870	74	588862.0284	3262	588893.1494	800
0.0053	588862.437	172	588861.8664	180	588870	74	588862.0294	3265	588893.7478	800
0.0054	588862.4376	174	588861.8664	181	588870	74	588862.0302	3265	588893.7858	800
0.0055	588862.4394	175	588861.8664	181	588870	74	588862.0312	3265	588894.0268	800
0.0056	588862.4398	176	588861.8664	181	588870	74	588862.0314	3266	588894.1544	800
0.0057	588862.4432	176	588861.8664	182	588870	74	588862.0342	3266	588894.4472	800
0.0058	588862.4472	177	588861.8664	182	588870	74	588862.0354	3267	588894.7034	800
0.0059	588862.4478	177	588861.8664	182	588870	74	588862.0354	3268	588894.7776	800
0.006	588862.451	177	588861.8664	183	588870	74	588862.0358	3269	588894.7844	800
0.0061	588862.4512	178	588861.8664	183	588870	74	588862.0362	3270	588895.0246	800
0.0062	588862.4556	178	588861.8664	183	588870	74	588862.0366	3270	588895.0364	800
0.0063	588862.4564	178	588861.8664	184	588870	74	588862.037	3271	588895.067	800
0.0064	588862.4594	178	588861.8664	184	588870	74	588862.0376	3271	588895.3606	800
0.0065	588862.468	178	588861.8664	184	588870	74	588862.0394	3271	588895.4492	800
0.0066	588862.4686	178	588861.8664	184	588870	74	588862.04	3272	588895.56	800
0.0067	588862.4788	178	588861.8664	184	588870	74	588862.0406	3272	588895.6112	800
0.0068	588862.481	178	588861.8664	184	588870	74	588862.0406	3272	588896.0602	800
0.0069	588862.4892	179	588861.8664	184	588870	74	588862.0408	3272	588896.1496	800
0.007	588862.4928	179	588861.8664	184	588870	74	588862.0426	3275	588896.3618	800
0.0071	588862.4928	179	588861.8664	185	588870	74	588862.0426	3276	588896.6694	800
0.0072	588862.4958	179	588861.8664	185	588870	74	588862.043	3276	588896.9348	800
0.0073	588862.4962	180	588861.8664	185	588870	74	588862.043	3276	588897.0652	800
0.0074	588862.5144	180	588861.8664	185	588870	74	588862.0456	3277	588897.2766	800
0.0075	588862.5338	181	588861.8664	185	588870	74	588862.046	3277	588898.0102	800
0.0076	588862.544	181	588861.8664	185	588870	74	588862.0466	3278	588899.1118	800
0.0077	588862.5452	181	588861.8664	186	588870	74	588862.0466	3278	588899.2726	800
0.0078	588862.5488	181	588861.8664	186	588870	74	588862.0482	3280	588899.4276	800
0.0079	588862.5522	182	588861.8664	186	588870	74	588862.0484	3280	588900.906	800
0.008	588862.553	182	588861.8664	186	588870	74	588862.0502	3280	588901.2478	800
0.0081	588862.5554	182	588861.8664	186	588870	74	588862.0506	3280	588902.232	800
0.0082	588862.5598	182	588861.8664	186	588870	74	588862.051	3281	588902.4734	800
0.0083	588862.5814	184	588861.8664	187	588870	74	588862.0514	3281	588902.9436	800
0.0084	588862.5874	184	588861.8664	187	588870	74	588862.0516	3281	588903.0742	800
0.0085	588862.5916	184	588861.8664	187	588870	74	588862.0522	3283	588903.9656	800
0.0086	588862.5928	184	588861.8664	187	588870	74	588862.0526	3283	588904.827	800
0.0087	588862.5938	184	588861.8664	187	588870	74	588862.0528	3283	588904.8968	800
0.0088	588862.602	185	588861.8664	188	588870	74	588862.0532	3284	588905.8702	800
0.0089	588862.6032	185	588861.8664	188	588870	74	588862.0538	3284	588905.8806	800
0.009	588862.6132	185	588861.8664	188	588870	74	588862.054	3285	588906.3532	800
0.0091	588862.6158	185	588861.8664	188	588870	74	588862.0542	3286	588906.5954	800
0.0092	588862.6214	185	588861.8664	188	588870	74	588862.0546	3287	588906.8424	800
0.0093	588862.6348	185	588861.8664	188	588870	74	588862.0554	3287	588906.9738	800
0.0094	588862.646	186	588861.8664	188	588870	74	588862.0556	3287	588907.1852	800
0.0095	588862.6644	186	588861.8664	189	588870	74	588862.056	3288	588907.3504	800
0.0096	588862.6662	186	588861.8664	189	588870	74	588862.0564	3290	588909.003	800
0.0097	588862.6678	186	588861.8664	189	588870	74	588862.058	3290	588909.4282	800
0.0098	588862.6762	187	588861.8664	189	588870	74	588862.0582	3290	588909.5232	800
0.0099	588862.6822	187	588861.8664	189	588870	74	588862.0588	3291	588910.95	800
0.01	588862.6844	188	588861.8664	189	588870	74	588862.059	3291	588911.6096	800
0.0101	588862.691	188	588861.8664	189	588870	74	588862.0598	3291	588911.6278	800
0.0102	588862.7146	188	588861.8664	189	588870	74	588862.06	3294	588911.9012	800
0.0103	588862.715	188	588861.8664	189	588870	74	588862.0604	3294	588912.8642	800
0.0104	588862.7196	189	588861.8664	190	588870	74	588862.061	3294	588913.2102	800
0.0105	588862.7246	189	588861.8664	190	588870	74	588862.061	3294	588913.3202	800
0.0106	588862.7318	189	588861.8664	190	588870	74	588862.061	3295	588913.3668	800
0.0107	588862.732	190	588861.8664	191	588870	74	588862.0614	3295	588913.64	800
0.0108	588862.7392	190	588861.8664	191	588870	74	588862.0616	3296	588913.7408	800
0.0109	588862.7436	190	588861.8664	191	588870	74	588862.0618	3297	588914.235	800
0.011	588862.7442	190	588861.8664	191	588870	74	588862.0622	3297	588914.2882	800
0.0111	588862.7664	190	588861.8664	191	588870	74	588862.0628	3298	588914.523	800
0.0112	588862.7758	191	588861.8664	191	588870	74	588862.0632	3299	588914.6748	800
0.0113	588862.777	191	588861.8664	191	588870	74	588862.0632	3299	588914.8864	800
0.0114	588862.7796	191	588861.8664	191	588870	74	588862.0636	3299	588915.0446	800
0.0115	588862.7836	191	588861.8664	192	588870	74	588862.0642	3299	588915.1368	800
0.0116	588862.7848	191	588861.8664	192	588870	74	588862.0642	3299	588915.3516	800
0.0117	588862.8102	191	588861.8664	192	588870	74	588862.0642	3300	588915.4066	800
0.0118	588862.812	191	588861.8664	192	588870	74	588862.0644	3300	588915.5076	800
0.0119	588862.8124	191	588861.8664	192	588870	74	588862.0648	3300	588915.9116	800
0.012	588862.8124	191	588861.8664	193	588870	74	588862.0648	3302	588916.2368	800
0.0121	588862.8162	191	588861.8664	193	588870	74	588862.0648	3303	588916.6874	800
0.0122	588862.8166	192	588861.8664	193	588870	74	588862.0648	3303	588918.223	800
0.0123	588862.8204	192	588861.8664	194	588870	74	588862.065	3304	588918.6452	800
0.0124	588862.8214	192	588861.8664	194	588870	74	588862.065	3304	588918.817	800
